date,rain_Paranagua_PR,temp_Paranagua_PR,rain_MatoGrosso_MT,temp_MatoGrosso_MT,rain_Goias_GO,temp_Goias_GO,rain_MatoGrossoSul_MS,temp_MatoGrossoSul_MS,rain_RioGrandeSul_RS,temp_RioGrandeSul_RS
2018-03-02,24.15,24.13,0.11,25.99,0.15,24.7,1.27,26.9,0.28,26.07
2018-03-03,13.31,23.24,0.02,26.64,0.07,23.63,0.0,27.58,0.1,25.37
2018-03-04,3.54,22.91,0.0,26.36,0.0,24.25,0.0,28.41,0.25,26.25
2018-03-05,1.22,24.66,0.32,25.37,0.0,24.96,0.0,27.69,0.0,26.41
2018-03-06,48.93,23.99,14.15,25.14,3.08,24.61,0.11,27.13,0.03,25.35
2018-03-07,18.43,21.86,58.76,24.36,10.01,24.5,0.01,27.85,0.0,22.02
2018-03-08,0.9,20.56,6.58,24.91,1.69,23.03,0.0,28.02,0.0,22.1
2018-03-09,1.33,21.68,0.8,25.48,15.22,23.15,0.73,27.58,0.0,23.41
2018-03-10,4.41,22.51,32.14,24.43,30.77,22.07,0.64,26.47,0.0,26.16
2018-03-11,0.13,24.65,30.09,25.4,3.1,21.97,0.08,25.26,1.41,26.64
2018-03-12,6.34,23.79,10.57,25.73,0.29,22.99,0.0,28.18,0.01,21.15
2018-03-13,0.59,22.98,14.49,24.35,0.65,24.65,0.0,28.5,0.64,20.57
2018-03-14,37.12,25.5,1.66,24.95,0.88,24.51,0.0,28.59,2.3,24.84
2018-03-15,10.36,25.11,1.9,25.48,4.21,23.59,0.01,27.22,39.03,23.01
2018-03-16,2.48,23.4,0.09,26.03,8.75,24.31,0.0,28.42,0.01,20.16
2018-03-17,1.04,23.09,0.31,25.61,8.65,22.96,2.56,27.84,0.02,23.07
2018-03-18,0.17,24.1,11.39,25.44,2.02,23.72,4.29,27.91,9.72,27.7
2018-03-19,2.06,25.51,9.24,26.17,5.36,24.31,2.41,28.05,4.48,22.1
2018-03-20,12.37,22.82,5.12,25.04,0.55,24.33,2.13,28.53,4.77,20.6
2018-03-21,7.06,20.34,1.11,25.64,8.37,23.84,7.05,27.07,0.87,19.22
2018-03-22,0.21,20.69,7.69,26.01,2.67,23.16,1.52,27.18,0.0,20.1
2018-03-23,0.27,22.05,15.95,25.78,4.38,23.61,0.32,27.79,0.2,23.68
2018-03-24,0.13,24.76,14.09,24.11,8.24,23.26,0.92,27.22,28.64,24.81
2018-03-25,3.25,25.59,21.75,23.92,7.06,22.77,2.02,24.51,23.73,20.79
2018-03-26,26.62,20.26,28.65,24.02,14.51,22.68,2.08,23.33,0.78,17.94
2018-03-27,6.13,21.68,29.63,23.34,0.09,22.06,16.22,22.83,1.37,20.82
2018-03-28,6.68,22.85,7.51,24.03,0.0,22.59,2.04,23.49,0.42,22.37
2018-03-29,9.71,22.53,8.48,24.81,0.0,22.51,2.49,24.24,1.09,23.58
2018-03-30,12.47,22.6,3.2,25.01,0.17,23.21,4.6,24.03,0.89,23.72
2018-03-31,3.72,22.32,1.17,24.82,1.76,23.38,3.88,23.52,16.53,21.91
2018-04-01,1.08,23.69,8.18,24.15,10.86,22.89,25.5,22.24,16.78,21.46
2018-04-02,0.26,23.62,2.12,24.68,16.34,22.25,7.02,22.01,22.93,20.88
2018-04-03,1.3,22.5,7.35,25.45,0.98,22.9,1.39,22.56,19.68,21.25
2018-04-04,13.84,21.19,22.39,24.9,3.71,23.24,0.01,22.45,10.5,20.99
2018-04-05,9.91,21.43,5.72,25.04,34.38,22.67,0.01,23.24,0.14,20.66
2018-04-06,2.99,21.24,2.14,25.38,5.71,23.35,0.04,23.5,0.06,20.43
2018-04-07,0.22,21.65,40.61,24.9,3.14,23.18,0.0,22.96,0.02,22.08
2018-04-08,0.03,21.9,9.75,25.22,8.58,22.43,0.0,22.77,0.01,22.83
2018-04-09,0.22,21.9,5.09,24.66,2.91,22.76,0.0,24.01,0.01,22.95
2018-04-10,0.15,21.49,6.36,24.83,1.11,22.3,0.01,25.08,0.0,23.53
2018-04-11,0.26,21.41,3.0,24.79,5.53,21.77,0.0,25.32,0.0,24.57
2018-04-12,0.1,22.57,0.86,24.86,19.14,20.6,0.0,25.04,0.16,25.08
2018-04-13,8.33,22.17,1.17,24.39,2.74,20.58,0.0,24.16,5.33,19.33
2018-04-14,20.55,20.21,0.88,23.57,0.44,21.21,0.37,24.41,2.33,18.3
2018-04-15,8.83,19.17,0.11,23.39,13.1,22.04,0.93,23.56,0.29,19.27
2018-04-16,5.97,18.97,1.68,22.22,5.62,20.87,0.16,23.64,0.01,19.31
2018-04-17,4.01,19.44,7.3,22.05,3.31,20.68,3.59,21.82,0.0,19.48
2018-04-18,1.19,19.84,5.65,22.45,0.15,20.34,0.91,22.17,0.0,20.57
2018-04-19,0.02,19.93,2.8,23.44,0.05,20.69,0.07,22.73,0.01,22.75
2018-04-20,0.01,20.13,3.6,23.75,0.05,21.52,1.01,23.85,9.31,23.59
2018-04-21,0.0,19.71,0.04,24.33,0.0,21.39,4.3,24.25,21.49,23.51
2018-04-22,0.01,19.62,0.0,24.9,0.01,21.55,0.0,23.59,1.32,23.36
2018-04-23,0.04,20.62,0.16,24.92,2.8,20.19,0.01,23.43,0.22,23.86
2018-04-24,0.08,21.01,1.54,24.98,1.56,21.85,0.0,24.29,0.11,24.0
2018-04-25,0.03,21.42,1.17,25.23,0.06,21.73,0.0,24.83,0.0,23.85
2018-04-26,0.02,21.72,0.21,25.24,0.04,21.58,0.0,24.76,0.0,23.39
2018-04-27,0.23,21.97,0.0,24.73,0.01,21.67,0.22,25.39,0.01,22.84
2018-04-28,0.99,22.17,0.03,24.36,0.0,21.78,0.01,25.5,0.01,24.32
2018-04-29,1.07,22.19,0.01,24.58,0.0,21.53,0.0,25.7,1.28,24.76
2018-04-30,0.22,23.06,0.66,24.57,0.0,21.31,0.0,26.51,12.21,23.43
2018-05-01,2.76,22.12,0.12,24.3,0.0,20.9,0.0,26.44,1.13,19.02
2018-05-02,3.74,21.27,0.01,24.16,0.0,20.42,0.0,25.03,8.84,19.67
2018-05-03,0.69,22.09,0.01,24.24,0.16,21.46,0.0,24.9,1.57,22.68
2018-05-04,0.19,22.65,2.41,24.39,0.06,21.92,0.0,25.97,0.57,22.64
2018-05-05,0.3,21.27,0.65,24.49,0.0,21.24,0.01,27.02,0.31,20.87
2018-05-06,7.31,20.97,0.03,24.39,0.01,21.12,4.24,25.6,0.2,21.19
2018-05-07,14.07,19.86,0.02,24.18,0.01,21.34,0.01,25.35,0.01,19.99
2018-05-08,15.64,19.28,0.03,24.05,0.1,21.25,0.0,24.88,0.02,19.7
2018-05-09,2.79,19.33,0.03,23.81,0.0,20.27,0.0,24.56,0.69,21.46
2018-05-10,0.39,19.29,0.0,23.67,0.0,20.34,0.0,24.28,0.27,22.69
2018-05-11,0.18,20.35,0.0,23.84,0.0,21.3,8.5,24.08,11.56,19.56
2018-05-12,0.08,19.32,0.0,23.55,0.0,21.15,3.89,20.73,0.58,16.83
2018-05-13,0.13,18.01,2.47,23.48,0.0,21.34,0.37,21.24,0.01,14.86
2018-05-14,0.16,18.58,0.3,23.86,0.01,21.02,0.31,23.02,0.0,17.25
2018-05-15,1.18,20.42,0.0,25.08,0.0,21.24,1.21,24.85,1.6,16.95
2018-05-16,2.32,19.1,1.98,24.39,0.0,21.14,1.24,23.85,0.1,14.65
2018-05-17,1.35,17.98,2.03,23.65,0.0,21.45,1.19,22.89,0.37,12.91
2018-05-18,3.82,19.45,2.26,23.92,0.07,22.4,0.71,23.69,23.05,13.36
2018-05-19,11.61,18.3,33.33,22.31,12.38,21.28,14.54,18.27,11.51,11.78
2018-05-20,0.15,13.59,1.1,17.36,4.99,15.86,0.24,13.0,0.05,11.33
2018-05-21,0.01,12.52,0.01,18.48,0.05,15.19,0.0,13.86,0.03,11.72
2018-05-22,0.01,14.65,0.03,20.65,0.0,17.73,0.02,15.79,0.02,11.21
2018-05-23,0.01,15.56,0.01,20.36,0.0,18.71,0.0,17.04,0.06,10.55
2018-05-24,0.03,16.03,0.01,21.11,0.0,19.73,0.0,19.5,0.01,10.7
2018-05-25,0.15,16.17,0.0,21.88,0.0,19.91,0.01,19.92,0.02,10.23
2018-05-26,0.08,17.18,0.0,22.35,0.0,19.54,0.0,21.6,0.08,14.14
2018-05-27,0.04,18.34,0.01,22.22,0.0,19.3,0.0,21.13,0.03,17.49
2018-05-28,0.17,17.57,0.0,21.89,0.0,18.89,0.0,20.41,0.01,19.13
2018-05-29,0.12,18.08,0.01,22.51,0.0,19.4,0.0,21.0,0.0,17.97
2018-05-30,0.03,18.13,0.0,23.11,0.0,19.22,0.88,22.07,0.02,18.4
2018-05-31,0.01,17.02,0.0,23.03,0.0,19.5,0.15,22.5,0.31,17.29
2018-06-01,0.16,18.3,0.0,22.99,0.0,19.96,1.34,22.63,10.95,17.15
2018-06-02,10.69,18.58,0.03,22.61,0.0,20.09,0.85,18.5,0.57,11.63
2018-06-03,2.0,14.61,0.0,20.07,0.0,20.42,0.0,18.49,0.15,9.4
2018-06-04,7.43,13.73,0.0,20.3,0.0,20.69,0.03,19.39,2.99,12.59
2018-06-05,6.21,15.75,0.0,21.39,0.0,21.97,0.05,19.94,2.18,12.28
2018-06-06,0.31,16.05,0.01,21.77,0.0,22.47,0.02,19.14,0.54,10.53
2018-06-07,16.75,15.58,0.01,21.79,0.02,23.08,0.19,16.56,0.0,9.57
2018-06-08,0.01,12.47,0.01,21.68,0.0,21.43,0.0,16.6,0.01,8.9
2018-06-09,0.02,12.26,0.01,23.24,0.0,22.28,0.0,20.43,0.04,11.89
2018-06-10,0.96,16.44,0.1,24.27,0.0,23.04,0.0,22.67,12.81,17.57
2018-06-11,0.04,21.46,0.29,24.53,0.0,22.33,0.14,23.59,10.42,22.66
2018-06-12,4.7,20.69,1.4,24.41,0.0,22.62,5.41,22.75,19.56,16.38
2018-06-13,1.16,19.16,0.17,23.84,0.0,22.45,0.19,17.92,0.28,9.26
2018-06-14,4.04,12.54,0.05,22.09,0.0,21.79,0.0,14.4,0.13,6.57
2018-06-15,5.92,10.91,0.0,19.92,0.0,21.34,0.0,14.84,0.01,6.27
2018-06-16,2.71,10.42,0.0,18.93,0.0,21.13,0.0,14.65,0.01,6.42
2018-06-17,0.48,12.86,0.0,19.39,0.0,19.78,0.0,17.57,0.0,7.2
2018-06-18,1.08,15.32,0.0,20.45,0.0,19.59,0.0,18.64,0.12,8.32
2018-06-19,0.64,17.13,0.0,21.41,0.0,19.74,0.0,19.88,0.12,11.78
2018-06-20,0.01,17.26,0.0,21.97,0.0,20.3,0.0,20.31,0.03,14.57
2018-06-21,0.0,17.97,0.0,22.52,0.0,20.65,0.0,21.78,2.67,16.26
2018-06-22,0.04,17.58,0.0,23.22,0.0,20.62,0.0,21.9,0.03,11.43
2018-06-23,0.01,18.12,0.0,22.85,0.0,21.99,0.0,22.51,7.57,16.62
2018-06-24,0.4,17.86,0.02,23.02,0.0,20.57,0.0,23.65,13.49,10.51
2018-06-25,0.01,18.87,0.0,22.49,0.0,20.84,0.0,22.92,6.97,10.45
2018-06-26,14.03,18.03,0.0,22.44,0.0,22.03,0.0,23.27,0.06,11.64
2018-06-27,4.73,18.18,0.0,22.37,0.0,21.07,0.0,24.57,0.14,12.11
2018-06-28,0.14,19.45,0.02,22.36,0.0,20.74,0.0,23.91,20.54,14.94
2018-06-29,0.06,19.73,0.0,22.51,0.0,20.55,0.0,23.59,6.45,18.07
2018-06-30,0.07,18.55,0.01,22.74,0.0,21.15,0.0,23.93,5.39,15.7
2018-07-01,0.13,18.96,0.0,22.68,0.0,21.4,0.0,23.04,0.64,16.51
2018-07-02,0.01,19.84,0.0,22.93,0.0,21.74,0.0,23.06,22.67,17.26
2018-07-03,1.3,15.61,0.0,22.46,0.0,21.41,0.0,23.8,0.49,9.99
2018-07-04,0.48,14.85,0.0,22.55,0.0,21.43,0.05,23.6,2.07,8.57
2018-07-05,0.08,17.99,0.04,24.4,0.0,21.1,0.0,23.26,2.9,11.88
2018-07-06,0.29,17.52,0.0,23.89,0.0,20.43,0.0,23.8,1.5,14.17
2018-07-07,0.04,18.62,0.0,23.43,0.0,21.84,0.0,23.35,4.21,17.25
2018-07-08,1.16,19.57,0.0,22.66,0.0,21.95,0.0,21.95,2.4,11.65
2018-07-09,2.56,15.25,0.0,21.5,0.0,22.64,0.0,16.21,3.38,10.86
2018-07-10,0.06,11.51,0.0,17.65,0.0,19.87,0.0,13.04,0.18,10.22
2018-07-11,0.0,10.93,0.01,19.67,0.0,19.44,0.0,14.25,0.09,9.65
2018-07-12,0.01,12.27,0.0,21.79,0.0,20.88,0.0,18.21,0.1,10.54
2018-07-13,0.0,12.73,0.0,22.71,0.0,21.58,0.0,21.28,0.02,11.41
2018-07-14,0.0,16.84,0.0,23.92,0.0,21.82,0.0,22.77,0.02,14.97
2018-07-15,0.12,18.93,0.0,24.53,0.0,22.8,0.0,24.29,0.13,18.98
2018-07-16,0.57,19.91,0.0,24.57,0.0,22.33,0.0,24.98,19.41,14.4
2018-07-17,0.76,18.98,0.0,23.97,0.0,22.09,0.0,23.73,22.03,17.59
2018-07-18,0.06,18.82,0.0,24.41,0.0,22.27,0.0,23.49,0.08,19.66
2018-07-19,0.04,20.01,0.0,24.16,0.0,21.84,0.0,24.26,0.03,18.34
2018-07-20,0.02,19.93,0.0,24.32,0.0,22.26,0.0,23.85,9.1,15.64
2018-07-21,0.45,16.05,0.0,22.49,0.0,22.03,0.0,18.53,0.14,8.83
2018-07-22,0.07,14.39,0.0,23.05,0.0,22.25,0.0,21.43,0.06,9.35
2018-07-23,0.02,17.55,0.0,24.26,0.0,21.69,0.0,23.96,2.51,11.42
2018-07-24,2.46,15.17,0.0,22.6,0.0,21.07,0.0,22.66,5.0,10.65
2018-07-25,3.04,16.88,0.0,22.09,0.0,21.32,0.0,22.51,32.25,13.98
2018-07-26,0.41,18.17,0.0,22.69,0.0,21.76,0.0,22.7,10.02,13.71
2018-07-27,0.04,18.33,0.0,23.86,0.0,22.42,0.0,22.82,0.26,10.44
2018-07-28,0.05,17.64,0.0,25.27,0.0,22.96,0.0,24.65,6.92,14.24
2018-07-29,2.06,20.23,0.05,26.38,0.0,23.73,0.0,24.09,0.18,11.69
2018-07-30,7.49,15.38,0.0,25.73,0.0,23.29,0.0,23.35,0.06,9.95
2018-07-31,1.64,13.45,0.0,25.98,0.0,24.35,0.01,21.72,0.01,9.7
2018-08-01,0.52,12.68,0.0,25.01,0.0,24.24,0.0,21.0,0.0,7.75
2018-08-02,1.4,14.33,0.0,26.12,0.0,25.04,0.0,23.03,0.03,11.24
2018-08-03,1.34,15.6,0.0,27.19,0.0,26.15,0.43,23.34,0.76,14.34
2018-08-04,0.04,16.39,0.0,26.73,0.0,26.19,23.5,20.03,0.31,14.65
2018-08-05,0.14,16.25,0.0,25.22,0.0,26.33,65.62,17.63,0.01,10.76
2018-08-06,0.1,13.48,0.0,25.41,0.01,26.21,92.96,17.56,0.02,10.94
2018-08-07,0.2,14.06,0.02,26.45,0.0,24.81,0.2,20.6,0.8,12.7
2018-08-08,0.54,15.9,0.0,27.91,3.55,25.59,1.9,21.03,12.63,13.07
2018-08-09,2.51,16.99,0.0,26.0,0.36,25.29,0.44,15.34,4.58,8.88
2018-08-10,0.0,12.99,0.0,24.92,0.0,24.37,0.0,11.69,0.47,8.83
2018-08-11,0.0,12.78,0.0,25.98,0.0,22.28,0.0,13.65,0.14,12.05
2018-08-12,0.01,13.84,0.0,26.79,0.0,21.12,0.0,15.36,0.08,13.35
2018-08-13,0.08,14.42,0.0,26.94,0.0,22.38,0.0,16.86,0.0,14.72
2018-08-14,0.01,16.0,0.0,27.37,0.0,24.23,0.0,18.74,0.04,15.57
2018-08-15,0.32,13.9,0.0,25.46,0.05,26.62,0.35,18.11,0.0,11.84
2018-08-16,0.52,13.85,4.01,25.46,1.83,24.25,1.98,17.64,0.05,12.38
2018-08-17,0.18,14.25,0.05,25.78,5.34,21.39,0.03,19.22,0.14,14.35
2018-08-18,0.61,15.37,0.0,26.6,2.29,22.36,0.0,19.95,0.0,15.77
2018-08-19,0.06,17.28,0.11,27.82,0.2,23.43,0.0,21.65,15.27,15.13
2018-08-20,1.04,17.92,0.12,26.62,0.0,23.7,0.02,20.67,7.16,9.03
2018-08-21,2.65,16.19,0.01,25.22,0.0,23.54,1.8,15.42,3.89,9.0
2018-08-22,4.42,15.58,0.01,25.92,0.0,24.64,15.86,15.8,15.09,10.55
2018-08-23,0.33,18.35,0.0,28.78,0.0,25.41,0.69,22.3,0.24,12.3
2018-08-24,9.39,19.13,0.5,29.7,0.0,26.58,0.97,24.57,25.16,15.85
2018-08-25,15.58,17.41,5.19,23.28,0.21,25.95,0.25,17.84,0.73,9.92
2018-08-26,0.0,11.32,0.0,24.09,0.03,24.67,0.01,15.41,0.0,7.82
2018-08-27,0.01,11.78,0.0,25.85,0.0,25.38,0.0,17.67,0.0,9.51
2018-08-28,0.48,14.86,0.0,28.93,0.0,25.02,0.0,21.99,0.0,13.71
2018-08-29,0.06,17.64,0.0,29.18,0.0,24.36,0.0,23.49,1.23,17.29
2018-08-30,0.02,19.89,0.0,29.1,0.0,24.62,0.0,25.13,11.74,19.67
2018-08-31,0.04,21.34,0.0,28.96,0.0,25.8,0.01,24.89,57.67,16.87
2018-09-01,0.5,20.39,0.0,29.54,0.0,26.66,0.4,25.27,38.03,15.45
2018-09-02,6.31,18.92,0.21,28.13,0.0,27.35,24.19,15.16,19.51,15.54
2018-09-03,5.81,17.81,0.0,23.24,0.0,26.77,1.46,13.82,7.58,14.62
2018-09-04,6.57,15.76,0.0,22.25,0.0,21.87,4.25,16.31,0.75,13.09
2018-09-05,0.56,13.52,0.0,23.91,0.0,22.04,0.0,16.21,0.05,13.03
2018-09-06,0.0,14.06,0.0,25.95,0.0,24.02,0.0,17.81,0.03,15.35
2018-09-07,0.04,15.33,0.0,28.2,0.0,26.2,0.0,20.87,0.03,16.79
2018-09-08,0.02,16.71,0.0,29.48,0.0,26.28,0.0,22.41,0.03,16.04
2018-09-09,0.21,16.38,0.0,30.28,0.0,25.68,0.0,22.98,0.0,15.56
2018-09-10,0.31,16.19,0.0,28.93,0.0,25.5,0.0,24.06,0.04,16.51
2018-09-11,1.34,15.9,0.0,29.62,0.0,26.67,0.0,24.64,0.02,15.43
2018-09-12,2.64,16.37,0.0,30.48,0.0,27.74,0.0,24.01,0.0,16.31
2018-09-13,1.54,16.72,0.66,30.26,0.05,28.27,0.81,25.85,9.46,18.21
2018-09-14,5.24,17.54,0.73,27.61,1.16,27.29,8.43,21.61,12.28,17.5
2018-09-15,5.43,17.27,0.21,28.73,4.2,26.01,0.16,21.92,9.03,17.0
2018-09-16,2.0,16.81,1.49,27.65,4.0,27.55,4.77,23.03,0.14,17.93
2018-09-17,1.61,18.06,0.18,27.06,0.95,26.06,29.17,22.01,3.64,18.42
2018-09-18,0.02,20.94,0.07,29.11,0.41,25.8,0.64,23.05,0.55,19.08
2018-09-19,1.46,22.12,3.07,28.49,3.64,25.29,0.57,24.62,0.49,20.16
2018-09-20,2.54,20.73,4.62,26.94,5.91,23.93,10.06,23.75,1.57,15.91
2018-09-21,1.34,20.44,0.13,27.34,0.14,25.64,4.58,24.81,3.13,20.35
2018-09-22,0.02,20.81,12.87,27.38,0.0,26.69,0.85,25.9,3.92,22.95
2018-09-23,0.04,21.27,0.41,28.07,0.0,27.68,0.01,26.81,45.65,23.9
2018-09-24,0.67,22.25,0.31,28.44,0.32,28.59,0.73,27.08,37.4,19.33
2018-09-25,0.69,19.63,0.47,28.24,0.01,28.94,0.97,25.9,6.92,17.23
2018-09-26,7.8,21.44,4.84,28.27,0.0,29.1,0.23,26.95,0.28,20.41
2018-09-27,2.81,21.36,4.61,27.11,0.48,28.85,12.09,25.56,0.67,19.71
2018-09-28,3.51,20.07,3.64,26.63,2.58,29.23,0.17,23.12,0.07,21.01
2018-09-29,4.22,20.3,0.73,27.12,1.96,28.64,1.4,23.54,23.81,23.18
2018-09-30,3.05,21.91,2.43,28.27,0.69,27.6,3.21,21.18,9.61,24.09
2018-10-01,4.56,23.41,0.14,28.91,1.99,23.97,0.06,25.37,24.24,20.85
2018-10-02,9.25,22.09,0.32,29.3,0.4,25.68,5.02,27.32,2.66,14.62
2018-10-03,14.17,22.5,0.11,29.6,1.58,27.3,17.82,26.69,9.55,15.32
2018-10-04,12.66,17.47,20.1,28.32,1.01,26.72,9.86,24.53,0.21,15.49
2018-10-05,2.11,16.05,0.09,27.61,4.17,25.48,1.72,24.24,0.0,14.27
2018-10-06,12.84,15.01,0.29,25.58,1.72,24.29,0.31,24.78,0.0,13.67
2018-10-07,17.69,17.36,5.93,27.65,10.8,23.15,7.18,25.53,0.01,19.17
2018-10-08,10.03,19.25,7.67,26.64,3.05,25.27,18.07,25.96,0.01,22.29
2018-10-09,12.52,22.84,1.42,25.88,4.85,26.31,3.0,25.8,1.23,23.27
2018-10-10,15.0,21.77,0.0,26.44,9.12,25.59,5.57,25.6,7.93,16.72
2018-10-11,16.62,17.03,8.06,28.11,3.06,26.2,7.57,25.29,0.11,15.6
2018-10-12,2.11,19.37,3.37,28.79,0.02,26.86,0.45,25.17,21.67,19.96
2018-10-13,11.75,22.47,6.67,28.8,0.81,28.55,10.17,26.01,0.59,18.04
2018-10-14,14.81,17.35,4.15,27.03,2.37,25.55,3.35,26.41,0.0,15.84
2018-10-15,14.51,16.82,0.47,26.1,5.89,26.72,0.09,25.78,0.0,17.14
2018-10-16,11.01,18.53,0.01,28.05,27.49,24.44,0.01,26.42,0.01,20.24
2018-10-17,18.42,21.16,17.83,28.18,1.64,24.45,0.0,27.32,3.04,22.79
2018-10-18,14.65,22.51,28.16,25.71,38.64,25.87,0.43,27.38,1.03,22.04
2018-10-19,6.39,19.4,0.72,25.73,10.46,23.16,0.41,24.81,0.27,18.74
2018-10-20,0.44,16.99,3.45,26.62,1.24,24.59,0.0,24.46,0.0,15.79
2018-10-21,0.46,16.83,0.74,25.94,8.05,23.88,0.0,23.28,0.0,16.61
2018-10-22,0.02,18.33,0.14,26.9,0.55,23.7,0.0,25.32,0.0,20.53
2018-10-23,1.27,19.38,3.09,26.58,9.71,24.12,125.5,25.69,0.0,18.98
2018-10-24,20.0,18.0,0.06,27.17,11.54,23.75,6.7,23.01,0.0,17.6
2018-10-25,11.58,19.37,12.26,25.02,28.84,22.96,14.98,23.02,0.06,20.27
2018-10-26,12.84,20.31,1.09,27.28,0.24,24.77,5.36,23.24,7.59,20.94
2018-10-27,0.61,22.15,2.46,27.84,2.05,25.22,4.99,22.99,1.17,18.19
2018-10-28,1.06,16.72,0.55,27.18,1.13,24.0,0.04,22.82,0.02,16.49
2018-10-29,0.99,17.05,0.04,27.46,0.17,24.33,0.0,24.5,0.0,18.51
2018-10-30,0.03,19.4,1.47,27.27,0.04,25.61,0.0,25.48,7.99,22.64
2018-10-31,1.91,21.53,2.99,26.32,2.52,25.2,0.8,25.9,16.28,21.94
2018-11-01,5.59,20.56,0.31,27.49,2.92,24.84,27.62,24.62,0.26,18.7
2018-11-02,2.81,19.21,5.8,27.46,7.37,24.65,0.7,25.01,0.0,18.29
2018-11-03,9.39,22.54,4.27,24.83,9.79,23.84,9.04,25.48,33.99,19.85
2018-11-04,8.64,18.91,6.44,26.51,3.72,21.72,1.75,24.22,0.93,18.75
2018-11-05,0.37,18.15,0.58,26.67,3.61,23.06,0.03,24.6,0.0,20.74
2018-11-06,2.95,18.87,10.12,25.66,5.76,22.96,0.03,24.73,0.0,20.8
2018-11-07,3.59,19.24,16.61,25.08,13.17,22.76,0.44,24.41,0.0,20.66
2018-11-08,6.99,17.88,7.88,24.9,9.13,21.68,0.87,22.3,0.0,20.53
2018-11-09,17.23,19.41,1.77,25.15,13.7,21.31,0.36,23.42,0.0,21.93
2018-11-10,5.88,20.8,5.11,24.33,7.48,22.13,0.09,25.34,0.0,24.43
2018-11-11,0.74,21.88,0.16,25.97,1.86,23.83,0.0,26.45,0.0,25.69
2018-11-12,0.34,22.63,1.06,27.8,2.33,24.95,0.0,27.43,0.0,26.13
2018-11-13,0.11,23.63,0.31,28.14,4.57,23.53,0.0,27.96,3.34,25.2
2018-11-14,2.34,25.75,4.89,26.38,11.05,23.69,1.23,26.37,6.62,22.51
2018-11-15,1.69,21.51,0.88,26.46,2.88,23.92,1.09,25.67,0.89,21.1
2018-11-16,0.01,20.89,12.57,26.34,14.41,23.65,13.4,26.39,0.01,21.06
2018-11-17,0.25,20.64,3.01,25.5,6.29,23.22,0.58,25.95,23.24,20.53
2018-11-18,11.65,22.47,1.58,26.46,3.5,23.92,18.01,24.97,7.81,19.8
2018-11-19,2.33,17.85,11.7,26.11,18.9,23.4,5.22,24.37,0.18,16.59
2018-11-20,1.39,17.56,3.19,26.52,20.25,22.63,0.55,25.24,0.47,19.08
2018-11-21,2.75,18.4,1.5,26.32,3.57,22.36,0.49,25.23,0.01,21.8
2018-11-22,2.11,21.09,24.97,22.93,0.32,23.49,6.06,25.23,0.01,23.53
2018-11-23,3.05,23.17,9.71,25.13,5.71,23.45,10.73,23.7,15.37,23.74
2018-11-24,2.02,24.6,4.55,25.66,18.86,22.41,7.56,24.36,43.51,22.2
2018-11-25,2.3,21.95,17.1,24.07,3.74,22.38,0.06,24.1,0.22,19.55
2018-11-26,2.81,19.78,5.76,25.4,0.97,23.7,0.0,25.46,0.01,18.22
2018-11-27,2.54,19.48,2.41,25.19,0.13,23.54,0.0,25.53,0.79,19.99
2018-11-28,1.31,20.74,11.68,24.0,0.58,23.65,1.61,25.53,1.31,21.44
2018-11-29,3.13,23.1,25.84,24.44,0.6,23.82,7.86,24.63,7.2,24.85
2018-11-30,33.85,23.92,8.38,24.65,6.49,22.15,5.31,23.44,5.93,24.57
2018-12-01,4.21,24.34,22.49,23.9,17.55,22.67,3.62,24.58,6.49,22.78
2018-12-02,5.45,20.82,10.69,23.67,15.23,22.4,0.01,23.06,0.84,17.34
2018-12-03,3.46,18.2,7.92,24.16,10.37,21.75,0.03,23.51,0.0,16.61
2018-12-04,0.44,21.47,2.92,24.95,3.92,23.25,0.0,25.23,0.94,18.36
2018-12-05,0.01,21.7,3.04,25.19,10.09,23.77,0.0,26.5,0.36,19.67
2018-12-06,3.02,20.28,3.05,24.42,6.52,24.44,0.12,26.72,0.0,18.32
2018-12-07,7.0,17.72,2.87,25.04,8.27,24.04,0.0,26.29,0.0,16.79
2018-12-08,0.28,16.81,2.45,25.63,8.21,23.27,0.0,25.46,0.0,16.74
2018-12-09,0.0,19.03,6.45,24.77,5.68,23.1,0.0,25.78,0.0,20.5
2018-12-10,0.02,21.81,0.66,25.66,2.26,22.86,0.0,27.84,0.0,23.78
2018-12-11,0.04,24.3,0.71,25.71,0.95,23.64,0.01,28.14,0.11,26.64
2018-12-12,0.44,26.05,3.23,25.8,5.85,23.27,2.95,28.33,1.05,25.16
2018-12-13,2.06,24.85,2.01,24.97,9.02,23.14,3.13,28.17,0.17,24.79
2018-12-14,0.64,26.12,0.52,25.0,5.09,23.49,0.07,27.86,0.96,26.52
2018-12-15,16.86,26.42,4.47,25.66,0.55,23.98,2.47,27.54,6.65,23.94
2018-12-16,2.43,24.56,4.87,25.16,0.02,24.15,0.24,28.61,0.22,25.71
2018-12-17,8.17,25.57,1.3,25.73,0.0,23.99,0.0,29.55,5.85,26.85
2018-12-18,13.03,25.63,1.54,25.1,0.0,24.59,1.66,29.56,16.11,23.5
2018-12-19,11.7,25.79,2.45,25.55,0.0,25.22,0.0,30.02,15.68,24.5
2018-12-20,10.12,26.59,0.19,25.76,0.03,25.05,0.86,29.9,22.84,24.04
